Date,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10
6/20/2014,68.06653685,76.00411264,64.75089277,75.61532413,67.69442482,74.9240398,67.56014618,72.93963687,67.8050134,72.15044529
6/21/2014,68.13524946,76.04211276,64.70731596,75.65807995,67.62638884,74.95661613,67.521424,72.99846464,67.83855586,72.1789307
6/22/2014,68.17154344,76.07532877,64.72522062,75.68201158,67.64002317,74.98495079,67.53686822,73.07126889,67.91025954,72.15405613
6/23/2014,68.12286171,76.10139327,64.68234253,75.67419397,67.56401421,75.00622439,67.59453585,73.12705199,67.91256602,72.1493565
6/24/2014,68.13478093,76.12508478,64.72089272,75.64093639,67.58878719,75.08164016,67.60979562,73.15177405,67.92450957,72.17426253
6/25/2014,68.24158947,76.16645075,64.68901398,75.68191394,67.56825762,75.10914244,67.55833822,73.2135873,67.89237541,72.19190223
6/26/2014,68.22981404,76.23138532,64.72123774,75.71380146,67.54858814,75.15081775,67.57022231,73.22855612,67.85976062,72.24638949
6/27/2014,68.25053953,76.30103998,64.67720921,75.71416296,67.50474766,75.20705076,67.55816405,73.28896582,67.86960207,72.29252186
6/28/2014,68.22706052,76.36164799,64.67534748,75.78757922,67.54571557,75.23274095,67.5233358,73.33170514,67.83779707,72.32347481
6/29/2014,68.2853539,76.40891344,64.68545602,75.823694,67.47408099,75.2551616,67.52728272,73.38317998,67.90476743,72.3105338
6/30/2014,68.31054941,76.44926072,64.67920436,75.81662692,67.50531289,75.27510966,67.57351074,73.38293641,67.89289104,72.34281697
7/1/2014,68.27718657,76.49327115,64.75662201,75.83736782,67.57273014,75.31698725,67.54953827,73.40079137,67.93158125,72.35386155
7/2/2014,68.26775405,76.55472341,64.79224542,75.81293604,67.55395822,75.34463481,67.56459512,73.43666815,67.88713899,72.41282857
7/3/2014,68.36229894,76.60536416,64.69937206,75.87604153,67.51224627,75.40414909,67.57006639,73.46137411,67.95001576,72.46663982
7/4/2014,68.35469892,76.64252281,64.66809057,75.91492548,67.51464395,75.43384116,67.61594179,73.45796623,67.98744689,72.50867086
7/5/2014,68.39881354,76.66337844,64.70002773,75.94558419,67.47780117,75.44041252,67.57183059,73.50462549,68.05846079,72.52725379
7/6/2014,68.49075175,76.6540892,64.6655359,75.95122565,67.50654125,75.41847944,67.58136245,73.56277289,68.05349528,72.538196
7/7/2014,68.49177941,76.6811662,64.62998538,76.00591116,67.51025726,75.417046,67.55001612,73.58235932,68.07711648,72.57613692
7/8/2014,68.48742903,76.74081941,64.67802984,75.98178364,67.49030891,75.43003099,67.55863756,73.62522067,68.03645542,72.64231285
7/9/2014,68.52006506,76.7789546,64.63607866,75.99633511,67.51791741,75.44711114,67.54629693,73.65384002,68.12240903,72.67495222
7/10/2014,68.53010056,76.78066903,64.62551977,76.05151294,67.45185565,75.42060513,67.57094311,73.69285059,68.13047636,72.72706956
7/11/2014,68.55974846,76.76932185,64.51876568,76.09811984,67.49400548,75.47335892,67.55311719,73.74219216,68.20316292,72.7580406
7/12/2014,68.57212426,76.77917095,64.54321188,76.13295377,67.47025783,75.46631918,67.58332493,73.7802872,68.22316622,72.76763322
7/13/2014,68.57060809,76.82551055,64.58318361,76.16619148,67.44694998,75.46484789,67.53328175,73.781807,68.21454349,72.8258268
7/14/2014,68.56935011,76.88986598,64.63067817,76.17669883,67.42802776,75.46779789,67.55243927,73.83331371,68.18027488,72.87808934
7/15/2014,68.56676787,76.85404041,64.58384862,76.21442428,67.49532635,75.51636874,67.55692821,73.87700736,68.20284004,72.86467008
7/16/2014,68.5283461,76.84384751,64.54695958,76.28011006,67.44870387,75.47921992,67.54326023,73.94894344,68.24533948,72.87812172
7/17/2014,68.55219841,76.88295732,64.60462926,76.34591291,67.50054852,75.48764521,67.50235391,73.97498819,68.24580445,72.92426216
7/18/2014,68.56441157,76.89871447,64.58724981,76.40408275,67.46468855,75.51209467,67.46979243,74.04801686,68.25631857,72.91251247
7/19/2014,68.52066422,76.95301757,64.54205266,76.45403076,67.39249698,75.54824861,67.42487292,74.06509735,68.32098373,72.92988992
7/20/2014,68.51970275,77.01304124,64.57972651,76.43380547,67.37127623,75.54526223,67.44441198,74.09841356,68.31019244,72.99474071
7/21/2014,68.53158333,77.04497342,64.54798498,76.47793799,67.33915889,75.57651855,67.47149788,74.17516779,68.35537541,73.05326084
7/22/2014,68.56321597,77.03426257,64.57813684,76.52222703,67.3613508,75.61102825,67.5056555,74.24248888,68.35675482,73.05848271
7/23/2014,68.62117957,77.06279337,64.65091252,76.51425228,67.39324233,75.62381643,67.44047962,74.31625038,68.35082181,73.08326196
7/24/2014,68.59314357,77.05790145,64.69701913,76.53577743,67.40756104,75.65374394,67.3787397,74.39008175,68.34226113,73.10694761
7/25/2014,68.6002536,77.0630437,64.67371262,76.53358837,67.42990942,75.62992346,67.31385084,74.4061923,68.40503826,73.10138365
7/26/2014,68.60151663,77.12582476,64.6955133,76.52923926,67.40826276,75.64292008,67.33841259,74.38992948,68.38257746,73.1550792
7/27/2014,68.61265836,77.1483367,64.65025701,76.48887415,67.38871957,75.70138181,67.33786785,74.39277317,68.32285589,73.17618455
7/28/2014,68.63955287,77.20263927,64.71122114,76.52788037,67.4422299,75.70347744,67.32748643,74.43002968,68.40868005,73.18497385
7/29/2014,68.64831869,77.14229613,64.77049348,76.54994442,67.43094389,75.6933664,67.33440028,74.45826573,68.44276268,73.23367782
7/30/2014,68.65005177,77.1699651,64.79340019,76.55449078,67.42947024,75.73210875,67.30079066,74.49862804,68.42839916,73.24909896
7/31/2014,68.65490431,77.19012209,64.84859242,76.56109173,67.42315196,75.71802755,67.29961323,74.53510398,68.39337076,73.29921705
8/1/2014,68.6568484,77.25502664,64.88721317,76.58737485,67.40312615,75.78770785,67.32952528,74.54494428,68.35692414,73.36629898
8/2/2014,68.65108429,77.2334809,64.84325321,76.57479742,67.39364803,75.78290938,67.33798106,74.49861973,68.38228293,73.38592077
8/3/2014,68.65325367,77.30170805,64.83400173,76.54112622,67.43824016,75.79635715,67.39195648,74.52964214,68.3446113,73.37196029
8/4/2014,68.65540718,77.31514738,64.82994995,76.61501022,67.48874492,75.81180096,67.39600328,74.50529472,68.26447895,73.38827046
8/5/2014,68.65110751,77.33546406,64.88331625,76.69431538,67.49829926,75.82673406,67.41278162,74.54521965,68.27379776,73.43991139
8/6/2014,68.66091521,77.32112174,64.94914334,76.75948181,67.43978365,75.83429996,67.41056073,74.60732699,68.26634148,73.46346804
8/7/2014,68.66318895,77.32859013,64.98025813,76.80727385,67.42589309,75.89071405,67.4402272,74.62030082,68.24118731,73.50891684
8/8/2014,68.67350672,77.34336883,64.99890419,76.79130814,67.4233839,75.95641717,67.48901884,74.68860269,68.25538144,73.55596486
8/9/2014,68.68792242,77.4008366,64.9362848,76.78794301,67.40385523,76.02376196,67.50681439,74.7296223,68.22120193,73.56812006
8/10/2014,68.7458112,77.4444682,64.94320559,76.79632432,67.39731693,76.0230535,67.53466175,74.74098522,68.2083051,73.62372909
8/11/2014,68.68206382,77.46365099,64.93061081,76.8009745,67.35254529,76.00332246,67.59058086,74.78677562,68.18215088,73.59520875
8/12/2014,68.57817982,77.52817949,64.96180663,76.81068837,67.3681735,76.01800759,67.59475061,74.79003088,68.17730954,73.63867465
8/13/2014,68.57798569,77.53136789,64.9987743,76.83329217,67.35535481,76.05131306,67.62414372,74.80778137,68.17933665,73.67050653
8/14/2014,68.56102598,77.55142409,64.9912385,76.88272216,67.33797431,76.02477594,67.6111622,74.84900405,68.18465621,73.68134161
8/15/2014,68.57038455,77.57350273,64.9866085,76.87496845,67.32015773,76.03233125,67.60025102,74.91896545,68.18765728,73.66351529
8/16/2014,68.47724955,77.59536208,64.99028446,76.86707862,67.28561138,76.01638709,67.57644625,74.88084144,68.12129159,73.65106216
8/17/2014,68.49351701,77.57131686,65.00256082,76.87318147,67.27315215,75.98027735,67.60644856,74.8801311,68.16471876,73.63404843
8/18/2014,68.54479812,77.59088752,65.00928356,76.87160324,67.25693712,75.98884271,67.63345877,74.94889381,68.13456625,73.6588031
8/19/2014,68.54289935,77.58831517,65.02139314,76.89986167,67.24409561,76.03555484,67.65518281,74.93688604,68.14642105,73.68451439
8/20/2014,68.53637735,77.59419332,64.97976852,76.88773538,67.22544775,76.07486533,67.70942362,74.95215226,68.07216899,73.66130822
8/21/2014,68.57442889,77.55461538,64.97785601,76.88014139,67.20635119,76.03844058,67.77150646,74.95994194,68.0591295,73.65331527
8/22/2014,68.61694381,77.50220478,64.91663353,76.87551723,67.1723296,76.04654203,67.80419698,75.01896087,68.02906443,73.63960076
8/23/2014,68.52309819,77.48749112,64.91755083,76.90751551,67.13819595,75.998584,67.83835252,75.07489814,68.05008344,73.67288964
8/24/2014,68.5588076,77.46062997,64.89778195,76.91532603,67.13554079,75.97999895,67.8285581,75.06764546,68.1141405,73.65194084
8/25/2014,68.5555191,77.44082231,64.9305046,76.90734754,67.14370723,76.01345517,67.84303086,75.05274179,68.13102142,73.68836487
8/26/2014,68.5755698,77.49942939,64.95663796,76.90095411,67.14407326,76.00821226,67.86386186,75.00035392,68.09397067,73.7161431
8/27/2014,68.51055139,77.48708351,64.94985585,76.92976631,67.13072078,75.97129782,67.89188212,74.98768609,68.08007861,73.68693408
8/28/2014,68.52109497,77.48196142,64.93213224,76.89911482,67.12380932,76.00468814,67.93817084,74.96012036,68.0016411,73.69370601
8/29/2014,68.53065855,77.49710642,64.92158697,76.83470661,67.10913459,75.99623646,67.97335915,74.93097613,67.95425953,73.68879235
8/30/2014,68.5586016,77.48814611,64.91386617,76.89451583,67.10731979,75.98356169,68.00754102,74.95537681,68.0262285,73.73683274
8/31/2014,68.55538252,77.4533453,64.94380103,76.90969805,67.09381149,76.02506585,68.02139915,74.97019128,68.0313052,73.76046493
9/1/2014,68.59792827,77.43590916,64.97500338,76.9303497,67.08896555,76.03660596,68.06057367,74.89628748,67.98604225,73.75476513
9/2/2014,68.62095698,77.39111964,65.02952559,76.94139738,67.13047115,76.00403404,68.11002118,74.90741353,68.00663772,73.75069363
9/3/2014,68.63226816,77.32011859,65.05434052,76.96419687,67.15499014,76.01737089,68.10439456,74.93687255,68.03031969,73.74038179
9/4/2014,68.6215447,77.32145204,65.07608091,76.93493924,67.13083626,76.04367091,68.06931966,74.91620149,67.98642801,73.73271475
9/5/2014,68.57042363,77.36405376,65.14551549,76.95382136,67.09707671,76.00542661,68.09091082,74.86381934,68.04355804,73.71517907
9/6/2014,68.56748817,77.33265055,65.17342509,76.95446173,67.08787931,76.04262812,68.10289972,74.85699706,68.07244158,73.75938505
9/7/2014,68.46866663,77.28199805,65.16111795,76.98794118,67.08718945,76.08649658,68.15596249,74.82375209,68.09261696,73.73905611
9/8/2014,68.4756544,77.26663012,65.21072675,77.02701783,67.07628807,76.037047,68.17914448,74.83802416,68.07547888,73.67685747
9/9/2014,68.46737293,77.27610655,65.25941601,77.01577576,67.06809834,76.06148731,68.18939694,74.81350472,68.135934,73.6873302
9/10/2014,68.52996265,77.27390468,65.32463544,77.05819374,67.00876404,76.0870704,68.18894565,74.7919299,68.08751192,73.68753134
9/11/2014,68.56757486,77.2713481,65.30824191,77.10266587,67.00126583,76.06616706,68.23691071,74.72866088,68.09671317,73.64417012
9/12/2014,68.56317849,77.26648822,65.33433184,77.11813996,66.99205741,76.08816631,68.23177286,74.7119447,68.12434123,73.69379616
9/13/2014,68.57573368,77.26502729,65.28964227,77.16628286,66.96776896,76.06187638,68.27927787,74.67259924,68.11638881,73.68609785
9/14/2014,68.5837056,77.23180899,65.32800804,77.15717216,66.91142381,76.04156718,68.27617019,74.64106701,68.10350491,73.66291597
9/15/2014,68.59126325,77.21622716,65.31714715,77.16417993,66.93957661,75.97334655,68.2634134,74.5832191,68.09144914,73.61593348
9/16/2014,68.63380804,77.22854294,65.32666015,77.17221357,66.91695002,75.95764714,68.23229694,74.5264873,68.04429087,73.61332407
9/17/2014,68.67624943,77.22059315,65.40188319,77.20781588,66.91237197,75.96419647,68.28583681,74.54496247,68.05374642,73.63298378
9/18/2014,68.67048372,77.23046124,65.42020123,77.20044296,66.91891152,75.97973979,68.29099124,74.53509353,68.08101897,73.66879427
9/19/2014,68.64902783,77.24989505,65.48033216,77.23055533,66.979238,75.91329806,68.30815845,74.5187283,68.13460408,73.69963928
9/20/2014,68.70612578,77.23872498,65.52580972,77.20697648,66.93081668,75.87348204,68.30107742,74.45690403,68.12319006,73.76087731
9/21/2014,68.73651264,77.23149905,65.46729026,77.15815463,66.88937645,75.87700218,68.30665357,74.43562551,68.09996837,73.72351404
9/22/2014,68.64874856,77.25540609,65.44409623,77.11903065,66.86149932,75.8708014,68.3376121,74.39834934,68.15474878,73.67879673
9/23/2014,68.64958999,77.25761803,65.45489734,77.13252779,66.8698999,75.87030149,68.33258348,74.39207282,68.18821829,73.63244796
9/24/2014,68.6396315,77.2489687,65.50913487,77.10204863,66.86291752,75.87827237,68.34848613,74.37704823,68.22213764,73.67289816
9/25/2014,68.61359091,77.17492381,65.57417768,77.13176371,66.85834289,75.85020073,68.29159886,74.37614005,68.20069068,73.60717899
9/26/2014,68.58574665,77.18645587,65.54193937,77.15221209,66.8418296,75.80124035,68.29322992,74.34026,68.2070862,73.59740422
9/27/2014,68.65733005,77.10171254,65.5793143,77.18575183,66.82885589,75.83216259,68.2661824,74.37419504,68.2506153,73.60145837
9/28/2014,68.75008578,77.06671408,65.61240934,77.20522579,66.8445763,75.80324777,68.24042187,74.35186588,68.19445887,73.61270356
9/29/2014,68.73707041,76.993617,65.62893276,77.23410688,66.84795897,75.83071817,68.28400295,74.32369445,68.2513077,73.67084486
9/30/2014,68.72080817,76.95787483,65.69342658,77.185238,66.84321876,75.85748432,68.30041,74.32129856,68.28455795,73.69912481
10/1/2014,68.75111149,76.86723771,65.70443087,77.18118992,66.88377275,75.87348853,68.34648534,74.31098407,68.24163785,73.67015357
10/2/2014,68.72529302,76.79772614,65.7386715,77.17333961,66.83863248,75.88043186,68.34228785,74.3180867,68.20278397,73.66578128
10/3/2014,68.76292026,76.79602529,65.71814046,77.16648625,66.77699537,75.83362427,68.33521582,74.29180026,68.26911794,73.67170847
10/4/2014,68.84209686,76.81580146,65.72848109,77.16770414,66.83707923,75.80163347,68.32897694,74.25233559,68.33652794,73.67421173
10/5/2014,68.93190391,76.83384638,65.68154387,77.23307473,66.79699154,75.79411623,68.37530123,74.22979012,68.33245708,73.67810154
10/6/2014,68.93629082,76.82282326,65.75033793,77.20966429,66.79263098,75.84482388,68.38277872,74.22925141,68.3834394,73.70755665
10/7/2014,68.92123444,76.84475748,65.72098427,77.25116946,66.78253461,75.85595518,68.41924393,74.26093602,68.40333411,73.7540292
10/8/2014,68.90618888,76.82608207,65.7364128,77.24294313,66.73562206,75.82723155,68.46329951,74.2350331,68.39971857,73.76731948
10/9/2014,68.91649521,76.80421869,65.68309551,77.24845739,66.81549223,75.86493175,68.51214047,74.19532025,68.35168152,73.78106692
10/10/2014,68.88221738,76.80369519,65.73357725,77.25893535,66.78775137,75.8300042,68.5304431,74.18919496,68.3599712,73.75354094
10/11/2014,68.89761532,76.84125577,65.78627944,77.23711946,66.7492894,75.80310828,68.5750632,74.22167217,68.4200448,73.76628725
10/12/2014,68.90087348,76.84477042,65.85657941,77.17538646,66.75172787,75.86922497,68.58989737,74.22811292,68.47825933,73.8037728
10/13/2014,68.89678387,76.85404108,65.90053972,77.17365629,66.75364059,75.88576468,68.63179603,74.21849261,68.52918511,73.81751484
10/14/2014,68.89278472,76.87936772,65.97769512,77.16652787,66.7408721,75.90153315,68.66528552,74.25789048,68.49372197,73.84370864
10/15/2014,68.9232908,76.87419696,65.99991208,77.12153246,66.76371935,75.85718902,68.66110932,74.26449079,68.46727334,73.87689407
10/16/2014,68.97884535,76.86913966,66.02944059,77.10097955,66.77324888,75.88118988,68.70702089,74.25615025,68.46864794,73.89970417
10/17/2014,69.03177039,76.88376553,66.08159551,77.15324213,66.77628301,75.86244368,68.67857589,74.17607291,68.52072726,73.87418072
10/18/2014,69.04739148,76.906926,66.15630504,77.11770404,66.78646082,75.9450262,68.69740227,74.19049991,68.58754096,73.91854332
10/19/2014,69.01734808,76.91932108,66.1485428,77.0579113,66.81480326,75.97803729,68.70684919,74.21776968,68.61344794,73.94264177
10/20/2014,69.03370641,76.93741116,66.20762699,77.06647735,66.81812745,75.9826993,68.76166731,74.24529588,68.66705892,73.9750442
10/21/2014,69.04635767,76.94764349,66.2187431,77.09940976,66.81172705,75.95769229,68.80371192,74.2750793,68.65749494,73.9788974
10/22/2014,69.10501155,76.98077043,66.2438158,77.09870769,66.7561514,75.93399468,68.80701418,74.29005538,68.62382164,73.95590861
10/23/2014,69.13402701,76.99922878,66.26498305,77.12244801,66.7567035,75.94661152,68.84470969,74.30236976,68.69715444,73.97200407
10/24/2014,69.14138284,77.02345695,66.33937615,77.12304055,66.77719545,76.00883165,68.86290581,74.33659118,68.77344006,74.01650483
10/25/2014,69.13840859,77.08344508,66.33297082,77.15868948,66.74789851,76.01952512,68.88146256,74.34453287,68.76877299,74.02763346
10/26/2014,69.25614302,77.12018312,66.34693104,77.19566229,66.75840362,76.05953503,68.90984126,74.29196736,68.85878786,74.06839289
10/27/2014,69.31666787,77.15076138,66.37141692,77.21565005,66.75265399,76.1025731,68.90075822,74.31868884,68.93129141,74.09916041
10/28/2014,69.40722136,77.15144621,66.41603502,77.24795382,66.75321188,76.11814911,68.90912176,74.34592528,68.92611107,74.14815005
10/29/2014,69.45132481,77.15216965,66.46179699,77.30957191,66.75564573,76.13469223,68.97564101,74.38354044,68.91636505,74.22368833
10/30/2014,69.47537504,77.17868506,66.5486976,77.35225394,66.77782076,76.21774957,69.00631686,74.41881229,69.00064243,74.27853745
10/31/2014,69.49003623,77.21677172,66.55075665,77.41454004,66.82854673,76.20129167,69.03214837,74.46899595,68.96872349,74.27676301
11/1/2014,69.52049638,77.21318373,66.56330454,77.43454388,66.84459888,76.20765033,69.06925762,74.52993331,68.96727867,74.30661425
11/2/2014,69.61401595,77.25717698,66.58660462,77.43726448,66.82403161,76.26655621,69.12439886,74.52201352,68.9697522,74.34542922
11/3/2014,69.62156782,77.22769737,66.60638749,77.47855722,66.89560815,76.30415028,69.17490392,74.55364122,68.97255905,74.37325865
11/4/2014,69.68787945,77.27634782,66.69083915,77.51594628,66.90892601,76.31118767,69.13531001,74.57532734,69.06471245,74.452509
11/5/2014,69.73761802,77.34283542,66.75160202,77.55355333,66.93457821,76.40140373,69.17148755,74.62003026,69.15842823,74.50411684
11/6/2014,69.82436227,77.33148202,66.82661221,77.55785147,66.94977815,76.43359712,69.23992659,74.68471752,69.12278366,74.55634453
11/7/2014,69.86620386,77.3736194,66.81124618,77.53390726,66.97495304,76.46233287,69.30674684,74.76288112,69.16919012,74.63278073
11/8/2014,69.96007639,77.40990497,66.79995617,77.55298527,66.96635574,76.4838524,69.30610866,74.82804867,69.16212381,74.63329739
11/9/2014,69.98886972,77.44445241,66.79980488,77.55375826,67.03998521,76.51049308,69.36663204,74.8954503,69.20361873,74.64309858
11/10/2014,70.0006366,77.47811914,66.79815548,77.58604904,67.08436006,76.54310165,69.47054078,74.88223125,69.20654916,74.67257043
11/11/2014,70.04033118,77.5631696,66.82981903,77.60605715,67.1143332,76.62623362,69.4806961,74.93749287,69.30380287,74.72964956
11/12/2014,70.15847084,77.56847003,66.87777195,77.66531571,67.11402603,76.66062349,69.53094155,74.9781767,69.40486422,74.80049452
11/13/2014,70.21197292,77.59848257,66.885676,77.73870983,67.12750263,76.70276235,69.57531638,75.04952565,69.46456688,74.86166312
11/14/2014,70.30769728,77.66801235,66.88253617,77.80326859,67.21634281,76.75558829,69.60571008,75.08646252,69.47765416,74.91386081
11/15/2014,70.36397214,77.67701031,66.93956943,77.88120141,67.22591988,76.76417755,69.66703623,75.15622127,69.57132582,74.96960742
11/16/2014,70.34541145,77.73405486,66.92264421,77.94442781,67.34121269,76.82766626,69.75439776,75.17638565,69.59807576,75.0413482
11/17/2014,70.40254543,77.83762217,66.96135906,77.97298718,67.38375758,76.92163114,69.73684454,75.25615964,69.70364549,75.11642155
11/18/2014,70.40200048,77.93193397,66.99684199,77.98958627,67.42089853,76.96125312,69.72133059,75.31625709,69.68649642,75.16486149
11/19/2014,70.4967227,78.03359132,67.00706987,77.98438824,67.45173413,76.99522824,69.76202378,75.40414841,69.78025089,75.18931409
11/20/2014,70.62041535,78.08561843,67.0390182,78.04294281,67.48662499,77.03379037,69.78569443,75.47202645,69.83695613,75.23745959
11/21/2014,70.60229915,78.16241126,67.07302067,78.06303294,67.5960343,77.10700461,69.819376,75.57053986,69.85632711,75.2990672
11/22/2014,70.65686358,78.2441238,67.09816675,78.13962435,67.72280047,77.1413469,69.80472116,75.60796379,69.87707889,75.3954342
11/23/2014,70.69194817,78.35438026,67.13384327,78.17259237,67.76042981,77.24011215,69.78100874,75.7096604,69.98706055,75.48485259
11/24/2014,70.74675348,78.43974836,67.13301518,78.24158212,67.80981274,77.29530186,69.76153895,75.72583796,70.06615224,75.51624319
11/25/2014,70.69137767,78.50625921,67.23864885,78.25566005,67.77555449,77.3447701,69.7908263,75.75644446,70.03701805,75.5709209
11/26/2014,70.69557924,78.59457551,67.29688645,78.34943107,67.7815009,77.35922977,69.89026608,75.84886241,70.08441625,75.62258088
11/27/2014,70.62706615,78.6261581,67.35802464,78.37614051,67.81321401,77.41940417,69.95637211,75.89948941,70.0820953,75.69528738
11/28/2014,70.65391838,78.71684424,67.30361453,78.41564357,67.86661678,77.42658896,70.00700962,75.98860322,70.16351456,75.73667958
11/29/2014,70.68707469,78.83316742,67.34601441,78.44568654,67.9103525,77.53472205,69.98737674,76.08170719,70.26475409,75.82795012
11/30/2014,70.6224051,78.92908813,67.44578074,78.47228396,67.95965163,77.58161918,70.01573699,76.14068913,70.25270437,75.86815739
12/1/2014,70.66070149,79.02205541,67.53298668,78.51887576,68.08086782,77.62026585,70.00093288,76.24220501,70.28075437,75.90419867
12/2/2014,70.630946,79.11526913,67.48036112,78.57844088,68.19379934,77.69132925,70.07309717,76.29371274,70.39701393,75.95654322
12/3/2014,70.66928769,79.19726699,67.5068259,78.63245233,68.2123825,77.74263316,70.06671584,76.33868067,70.47375348,76.05298649
12/4/2014,70.69719794,79.2917186,67.57633857,78.72115812,68.16879774,77.79896526,70.14912986,76.4519261,70.42963951,76.13740938
12/5/2014,70.7270813,79.39750358,67.61559631,78.78627299,68.21320923,77.89940955,70.12421682,76.56126009,70.50913777,76.23485502
12/6/2014,70.79421703,79.41960613,67.65512097,78.81256072,68.25587573,77.99977764,70.1264358,76.61693116,70.51357847,76.31898802
12/7/2014,70.85797022,79.42264438,67.65610462,78.87309691,68.36488764,78.05193091,70.21925,76.6989387,70.5049634,76.38146197
12/8/2014,70.90042142,79.46682087,67.65159773,78.9040754,68.42136755,78.1413744,70.21485101,76.74359077,70.50799445,76.49182347
12/9/2014,70.95568772,79.53985635,67.64672581,78.95694572,68.40585679,78.15877404,70.30370888,76.81935048,70.51707161,76.55541587
12/10/2014,71.0320545,79.63425747,67.71534046,78.97837201,68.39350968,78.23905253,70.38574593,76.86985523,70.52446794,76.61605031
12/11/2014,71.07634632,79.73602665,67.76049075,79.01349864,68.43834491,78.34502281,70.35565683,76.98214024,70.61310238,76.69971229
12/12/2014,71.16787736,79.80964353,67.79273257,79.0867135,68.55629107,78.43431372,70.38466021,77.05113824,70.62928857,76.79677409
12/13/2014,71.11467366,79.81033701,67.8916964,79.11418993,68.51629005,78.43566658,70.37086604,77.17935183,70.65975782,76.87441262
12/14/2014,71.17867498,79.88252404,67.9071036,79.1601932,68.56631398,78.45792131,70.3443368,77.27024342,70.74430103,76.94961893
12/15/2014,71.11738815,79.95013268,67.97658667,79.19743699,68.64182127,78.48221879,70.37952782,77.38351275,70.77683195,77.01792935
12/16/2014,71.15763658,79.98511222,68.04944189,79.23365615,68.70004312,78.58324488,70.45082028,77.43608258,70.80101265,77.07762196
12/17/2014,71.19947652,80.08907752,68.09894386,79.27246983,68.75447614,78.69098976,70.42125226,77.54938414,70.88961269,77.1695197
12/18/2014,71.29582372,80.17055642,68.13603428,79.33646888,68.7739644,78.78234435,70.45111561,77.65582569,70.94500085,77.23043734
12/19/2014,71.23665161,80.24541013,68.18669015,79.41087909,68.8028773,78.78326208,70.46927727,77.734509,70.98054121,77.26558023
12/20/2014,71.26489792,80.35259397,68.15218462,79.45962561,68.80214968,78.86661099,70.47095763,77.79808678,71.05259306,77.32312806
12/21/2014,71.31330377,80.39171338,68.24272445,79.57654592,68.81458644,78.88927619,70.54249331,77.91848785,71.10694242,77.38234656
12/22/2014,71.39638318,80.50443332,68.2481725,79.69657949,68.94849194,78.99016117,70.6248556,77.9981584,71.14574288,77.4543444
12/23/2014,71.44271552,80.61216665,68.3146036,79.75084247,69.01366217,79.10840586,70.59850011,78.1153186,71.22881003,77.53929937
12/24/2014,71.4843864,80.68870032,68.35454151,79.81624294,69.14890179,79.1660456,70.64392961,78.14670651,71.26372725,77.58903879
12/25/2014,71.53233318,80.77035379,68.37601531,79.8842562,69.18175803,79.27752449,70.71494813,78.17786376,71.23893571,77.66394425
12/26/2014,71.5848564,80.88051646,68.37958702,80.00214482,69.1871385,79.36543855,70.7405084,78.26634966,71.23925649,77.73368301
12/27/2014,71.5238668,80.95167093,68.44454904,80.1356843,69.24977589,79.42578874,70.76157419,78.34823002,71.29652951,77.78926435
12/28/2014,71.57336239,81.05163826,68.51737008,80.16673093,69.21085605,79.49578134,70.84339015,78.44189532,71.3173278,77.85951207
12/29/2014,71.62093847,81.14304513,68.57117151,80.22975561,69.28039763,79.60946847,70.82186926,78.57095314,71.41671991,77.91241901
12/30/2014,71.69688386,81.27272277,68.64462393,80.27703313,69.2803624,79.68453873,70.90100946,78.65912988,71.40807808,77.99422772
12/31/2014,71.77377318,81.39683088,68.68392941,80.35731115,69.346221,79.73427797,70.92621186,78.65851848,71.47510615,78.06741721
1/1/2015,71.82484301,81.52168389,68.75761295,80.47732862,69.4438758,79.78075851,71.00388638,78.73702028,71.55915893,78.13724844
1/2/2015,71.83589403,81.58037551,68.80510739,80.59099233,69.5306871,79.83965313,71.05603433,78.76277052,71.53120318,78.22129906
1/3/2015,71.8129246,81.66928579,68.82104939,80.66085752,69.61595278,79.94050152,71.06680792,78.79761552,71.62251377,78.30986312
1/4/2015,71.86612967,81.76421253,68.87917144,80.72714483,69.70482236,80.06512094,71.06548112,78.93138563,71.68194229,78.35518513
1/5/2015,71.93644308,81.83379497,68.98845849,80.75665069,69.79468193,80.15374959,71.11909383,78.97777014,71.73143217,78.44267356
1/6/2015,71.9273425,81.89596214,69.03314335,80.78808247,69.86964497,80.17612695,71.1529328,78.96979393,71.78009749,78.53903344
1/7/2015,71.96950762,81.96732645,69.16939681,80.8377956,69.89640581,80.23954683,71.19921582,79.01338834,71.82463634,78.61589383
1/8/2015,72.04628316,82.0265602,69.26202588,80.91959178,69.89292607,80.32654553,71.28996644,79.00493189,71.90432427,78.70914661
1/9/2015,72.00373594,82.11000998,69.33758814,80.99274906,69.91379265,80.37895753,71.35499065,79.05520036,71.9197059,78.76080111
1/10/2015,72.05832799,82.19130017,69.39831535,81.04905732,70.00950042,80.4921272,71.41107127,79.17446756,72.017615,78.82656128
1/11/2015,72.14765154,82.22919992,69.45941799,81.08942346,70.05289425,80.5574518,71.50544947,79.21148288,71.99834606,78.91899446
1/12/2015,72.20825998,82.26998225,69.52453697,81.17477983,70.12138999,80.62819265,71.55048836,79.2492302,72.08693852,79.03877451
1/13/2015,72.17860424,82.35234263,69.58222961,81.26274121,70.13792369,80.6776095,71.60424916,79.2573301,72.09165638,79.12505957
